id,format,path,topic,language_mode,body_word_count,rare_english,rare_arabic,unique_marker,size_bytes,sha256
735,jpeg,jpeg/sample-0735-information-technology-english.jpeg,information-technology,english,200,velleity,الاستقراء,wathiqrare0735,153918,5bab8cee70ce2d9a5f75060269ff851128b4db2b3cb43894b23d09298ee280e8
736,jpeg,jpeg/sample-0736-procurement-arabic.jpeg,procurement,arabic,200,anfractuous,الاستدراك,wathiqrare0736,142032,5e7ef4cd42764a236e93e91897250745d7aef9d712568270bc3753bf5f90b467
737,jpeg,jpeg/sample-0737-finance-mixed.jpeg,finance,mixed,200,crepuscular,التغاير,wathiqrare0737,145608,e4ab3f15269418bad9a16a62d63837cdf11d48a8139d1e633ff856d218402c9f
738,jpeg,jpeg/sample-0738-human-resources-english.jpeg,human-resources,english,200,psithurism,التماثل,wathiqrare0738,154817,79b1c13177d075d3a81e8cf24fd62698ddc9024fcb9bf3eda2c2f109a2f1b7fd
739,jpeg,jpeg/sample-0739-general-administration-arabic.jpeg,general-administration,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0739,143804,3d64e5a75d94436b659ba49d990a4d388524b2e6b19dc1d7374feb05cffb5966
740,jpeg,jpeg/sample-0740-asset-management-mixed.jpeg,asset-management,mixed,200,palimpsest,الاستيثاق,wathiqrare0740,145076,32ef292d71f11202b2e19fd07ee3b9267a5bc283eb6f8dc2a129987a260897a0
741,jpeg,jpeg/sample-0741-records-management-english.jpeg,records-management,english,200,quincunx,الاستعصاء,wathiqrare0741,146399,eb6bc2f5413c40105327e88c2691533fa296e12a893a49e65446266a19fbe28f
742,jpeg,jpeg/sample-0742-project-management-arabic.jpeg,project-management,arabic,200,zeugma,التبويب,wathiqrare0742,135212,ac9a98a41e25cc82d29dc169d233a07020419da07b02ac7227ee8b6968555fb6
743,jpeg,jpeg/sample-0743-information-technology-mixed.jpeg,information-technology,mixed,200,syzygy,الاستدامة,wathiqrare0743,142674,526cf4efdf6304a7cff876d040e0c841152996d5b8bab641f1926138776b8393
744,jpeg,jpeg/sample-0744-procurement-english.jpeg,procurement,english,200,susurrus,الاستدلال,wathiqrare0744,158400,a36c2be063f1cee6bae1808577e50670bb86f4b9a44bb4642caf2eb2028b3908
745,jpeg,jpeg/sample-0745-finance-arabic.jpeg,finance,arabic,200,velleity,الاستقراء,wathiqrare0745,134849,e8512c379829e5c3231108c0784aa3cc756b5aa49e28a4553a3eb4ed478c4bd5
746,jpeg,jpeg/sample-0746-human-resources-mixed.jpeg,human-resources,mixed,200,anfractuous,الاستدراك,wathiqrare0746,150569,baeeb9857dd58b9cd68fbb5780f7e1adc142d82e004115472f706a16e5c85d62
747,jpeg,jpeg/sample-0747-general-administration-english.jpeg,general-administration,english,200,crepuscular,التغاير,wathiqrare0747,151602,153a610920275c48f09115114776e2e1fc63657a7e13c9e0ddf78465feb70045
748,jpeg,jpeg/sample-0748-asset-management-arabic.jpeg,asset-management,arabic,200,psithurism,التماثل,wathiqrare0748,134472,12b0eed6b65c0be116c8f7c3a21a4cd89933ae5308e7f46410da3612c612dc0f
749,jpeg,jpeg/sample-0749-records-management-mixed.jpeg,records-management,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0749,138489,8e1881b5a4811b931d6c9a8bfdbe64babd46edf990196a1b4c87778d761d2746
750,jpeg,jpeg/sample-0750-project-management-english.jpeg,project-management,english,200,palimpsest,الاستيثاق,wathiqrare0750,151286,cccc4580ebb446cadc34eed0abcdc6b5f94e7c1a0de688d76eead4d9b1c2acc5
751,jpeg,jpeg/sample-0751-information-technology-arabic.jpeg,information-technology,arabic,200,quincunx,الاستعصاء,wathiqrare0751,140055,51bdf57d304971125777d7bfcabafb500792e8423418d512808df09995307643
752,jpeg,jpeg/sample-0752-procurement-mixed.jpeg,procurement,mixed,200,zeugma,التبويب,wathiqrare0752,153639,4684b71ec813e9b8efc9d6b4c50967cc753b88801427eafb6f385677640cd0fb
753,jpeg,jpeg/sample-0753-finance-english.jpeg,finance,english,200,syzygy,الاستدامة,wathiqrare0753,152606,98c7771143238ce431ea5d5b74d2325082ea22e3bc630bbbf137d56ee4b54931
754,jpeg,jpeg/sample-0754-human-resources-arabic.jpeg,human-resources,arabic,200,susurrus,الاستدلال,wathiqrare0754,146105,c35ca1fff0fb293c221e387c6a0d2c8c419e685fb3724a92261bc503f9b18251
755,jpeg,jpeg/sample-0755-general-administration-mixed.jpeg,general-administration,mixed,200,velleity,الاستقراء,wathiqrare0755,143595,486217947ebc9e0a6642f480fa36093d63cd1d3715fc8ebd6c3f65f467a1e780
756,jpeg,jpeg/sample-0756-asset-management-english.jpeg,asset-management,english,200,anfractuous,الاستدراك,wathiqrare0756,146507,b881d9c9e182e385674b52f7b4c95983ae49322238115184b2f9f30416c157f3
757,jpeg,jpeg/sample-0757-records-management-arabic.jpeg,records-management,arabic,200,crepuscular,التغاير,wathiqrare0757,135747,235e12d55ac04a5d5420c760063fca8fc93bdd42e6354dc8426f4634c60efac2
758,jpeg,jpeg/sample-0758-project-management-mixed.jpeg,project-management,mixed,200,psithurism,التماثل,wathiqrare0758,139779,8f480830b8c48cf13cdee17ed6a31b6076deba6dfd89d27718a159db20b9b1c4
759,jpeg,jpeg/sample-0759-information-technology-english.jpeg,information-technology,english,200,ultracrepidarian,المضاهاة,wathiqrare0759,149899,185b3cca2f316c7f01e29e3384bea4282b296906a4036c7053066d120d5d9f71
760,jpeg,jpeg/sample-0760-procurement-arabic.jpeg,procurement,arabic,200,palimpsest,الاستيثاق,wathiqrare0760,134553,eae59d53130580b89c9b39a603087a1388712a446e81bbb90b9dde4f9d41b5f2
761,jpeg,jpeg/sample-0761-finance-mixed.jpeg,finance,mixed,200,quincunx,الاستعصاء,wathiqrare0761,145471,c16dd39ed1dcaf2201ddf8423e3b6d13523e33dcf18023e1b864eb625d42df25
762,jpeg,jpeg/sample-0762-human-resources-english.jpeg,human-resources,english,200,zeugma,التبويب,wathiqrare0762,154810,a7fdafc9827f35486c4ce06106dc66d841c7511ad92efd5d4b25009535af75c2
763,jpeg,jpeg/sample-0763-general-administration-arabic.jpeg,general-administration,arabic,200,syzygy,الاستدامة,wathiqrare0763,147083,2133b3904464e93ee1b31f17ea40567b0dc3e39af3ac7cd60dd1593294e6cf10
764,jpeg,jpeg/sample-0764-asset-management-mixed.jpeg,asset-management,mixed,200,susurrus,الاستدلال,wathiqrare0764,144834,a394e9fe91013fd2efe3c04b9692c146615b2a965decfeff2d0f04bd375f5dba
765,jpeg,jpeg/sample-0765-records-management-english.jpeg,records-management,english,200,velleity,الاستقراء,wathiqrare0765,149349,82968ab823a95a74e252454e8eb520542073c5a0b5d9b65d2b852d6817993d83
766,jpeg,jpeg/sample-0766-project-management-arabic.jpeg,project-management,arabic,200,anfractuous,الاستدراك,wathiqrare0766,128084,24b31feca5b2b4c94060ec2143bd87ff21702a75416ff52682fbe8931c70e558
767,jpeg,jpeg/sample-0767-information-technology-mixed.jpeg,information-technology,mixed,200,crepuscular,التغاير,wathiqrare0767,142889,df669aa2fdf74358e49b57ce7f2508108e273e9bb44ecbe3c017093b59e1f2d8
768,jpeg,jpeg/sample-0768-procurement-english.jpeg,procurement,english,200,psithurism,التماثل,wathiqrare0768,161195,54be5fad810c9433a4dab31adb05333349db0d7aa0dc2cbbaf00eb4d76869e6a
769,jpeg,jpeg/sample-0769-finance-arabic.jpeg,finance,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0769,138615,175d102f6b3f85533e5b792b5a8d6a64433c5664cb4b57e11e09294b74457837
770,jpeg,jpeg/sample-0770-human-resources-mixed.jpeg,human-resources,mixed,200,palimpsest,الاستيثاق,wathiqrare0770,150587,983a8b1fca9e484729b74b5026181c72c1834fb6e921a562e2d2673e933d4da5
771,jpeg,jpeg/sample-0771-general-administration-english.jpeg,general-administration,english,200,quincunx,الاستعصاء,wathiqrare0771,150340,ba8f22c1d27ab53db4a344925d71d838eb513930ebb4927f4a065dec255f7a07
772,jpeg,jpeg/sample-0772-asset-management-arabic.jpeg,asset-management,arabic,200,zeugma,التبويب,wathiqrare0772,135263,4c362de9afdd184ef5564d61782528f78e52c0a6f584289c699a02968bff9d42
773,jpeg,jpeg/sample-0773-records-management-mixed.jpeg,records-management,mixed,200,syzygy,الاستدامة,wathiqrare0773,141039,fa93f7e6625fcc74a0a27abf6ce5d0c26bad3e8b1c1a645f925aa3cd53f7d58e
774,jpeg,jpeg/sample-0774-project-management-english.jpeg,project-management,english,200,susurrus,الاستدلال,wathiqrare0774,149284,7c21939ae448d5bc4b7d637dd3d04856d1a651c9fee2d6832f174399b4bfb063
775,jpeg,jpeg/sample-0775-information-technology-arabic.jpeg,information-technology,arabic,200,velleity,الاستقراء,wathiqrare0775,137970,7a737502ffc53425971d75ae58544ac796260c999f7246a4ab20de8fad6f1be3
776,jpeg,jpeg/sample-0776-procurement-mixed.jpeg,procurement,mixed,200,anfractuous,الاستدراك,wathiqrare0776,154113,8dc03db528f36fae980a4b98beaec3cc973d64f35a7acc638e2ff85fb6cbac91
777,jpeg,jpeg/sample-0777-finance-english.jpeg,finance,english,200,crepuscular,التغاير,wathiqrare0777,153247,61394a05abf5cf6ced6977f47277e7dee1fb4c85d2f649f4f731081b86337680
778,jpeg,jpeg/sample-0778-human-resources-arabic.jpeg,human-resources,arabic,200,psithurism,التماثل,wathiqrare0778,144013,1774be1a5f04871bb68768e32caac3a9d698195711e8463200cf005022be6b65
779,jpeg,jpeg/sample-0779-general-administration-mixed.jpeg,general-administration,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0779,144547,0fdfddc3c8c4821a5d53807515ecea283557c3eb1facc7439e4dc6ffed46afa0
780,jpeg,jpeg/sample-0780-asset-management-english.jpeg,asset-management,english,200,palimpsest,الاستيثاق,wathiqrare0780,147216,ce8c69104982e86de0e99bbf5ad8646ab224a3bbe7ec06d627fc628fbe73fe02
781,jpeg,jpeg/sample-0781-records-management-arabic.jpeg,records-management,arabic,200,quincunx,الاستعصاء,wathiqrare0781,130113,e3b47a8627f6a2d18e62a769b9b9a602c885c7a3551aa409f193e3fbe8bfcf26
782,jpeg,jpeg/sample-0782-project-management-mixed.jpeg,project-management,mixed,200,zeugma,التبويب,wathiqrare0782,139715,044dc87b4aa8e60a802559eda4c63c09fc4be7da92d7070a021e836ef22d0f98
783,jpeg,jpeg/sample-0783-information-technology-english.jpeg,information-technology,english,200,syzygy,الاستدامة,wathiqrare0783,151488,6149db798ec4716db3d4e2f6bb3a44f1e0f8cd35445c7bf00fdbe79ecdc6bb65
784,jpeg,jpeg/sample-0784-procurement-arabic.jpeg,procurement,arabic,200,susurrus,الاستدلال,wathiqrare0784,145314,18f8a50fb94b88fa00ae679ea47a85b51da4e0ed35350ee2d96202fa87331f06
785,jpeg,jpeg/sample-0785-finance-mixed.jpeg,finance,mixed,200,velleity,الاستقراء,wathiqrare0785,145448,bfa1ca24a9d106f64e80091787e22db5d414e68d4f83749b6f03b72608e730f2
786,jpeg,jpeg/sample-0786-human-resources-english.jpeg,human-resources,english,200,anfractuous,الاستدراك,wathiqrare0786,156916,dbbf2d4d26f1ec00df2a2ca03b696e04a6b1f2d78c9d7f490678e06abd799e04
787,jpeg,jpeg/sample-0787-general-administration-arabic.jpeg,general-administration,arabic,200,crepuscular,التغاير,wathiqrare0787,146167,8ed6b2d9ec57e55c73e2be6c9beac6a28aca8839afc44881cc29e6fcd45a95b5
788,jpeg,jpeg/sample-0788-asset-management-mixed.jpeg,asset-management,mixed,200,psithurism,التماثل,wathiqrare0788,144820,294691e8c7fd9c1ae2dd23ea1501c9a10a1998a2404be7b003c6c9fd595b747e
789,jpeg,jpeg/sample-0789-records-management-english.jpeg,records-management,english,200,ultracrepidarian,المضاهاة,wathiqrare0789,144891,805d2e6598a5062c039fa5945b5855fe790147683fecb96a5e4f9dcc82500b2e
790,jpeg,jpeg/sample-0790-project-management-arabic.jpeg,project-management,arabic,200,palimpsest,الاستيثاق,wathiqrare0790,130874,39750bbb6f51c9e71f3053324e65c2e08784106072fdf2445288ff4110072a05
791,jpeg,jpeg/sample-0791-information-technology-mixed.jpeg,information-technology,mixed,200,quincunx,الاستعصاء,wathiqrare0791,142653,1463b29df667614179fcd9450aaa32518d82d3f7667ecc1c9853b4f86130d4b8
792,jpeg,jpeg/sample-0792-procurement-english.jpeg,procurement,english,200,zeugma,التبويب,wathiqrare0792,159566,b2b326b11a0839ecf6e55dc0f5f8fbedfddbf326bc9a0152524c1bd06cb49115
793,jpeg,jpeg/sample-0793-finance-arabic.jpeg,finance,arabic,200,syzygy,الاستدامة,wathiqrare0793,134272,3845182b9b80dd3f07cee2a440bb943e9fbfe7de0ac76b6215942650c609a5ba
794,jpeg,jpeg/sample-0794-human-resources-mixed.jpeg,human-resources,mixed,200,susurrus,الاستدلال,wathiqrare0794,150383,83acb4e449e0ae954c2a7bad9ad7d980b9ab1f2ce6cb1688ad67e0e07cba3d35
795,jpeg,jpeg/sample-0795-general-administration-english.jpeg,general-administration,english,200,velleity,الاستقراء,wathiqrare0795,150463,06961add5da231e380c6a4519496a32b621482b4ec3ed29a0646c4c3e2a87e65
796,jpeg,jpeg/sample-0796-asset-management-arabic.jpeg,asset-management,arabic,200,anfractuous,الاستدراك,wathiqrare0796,136309,d0a5368802840e1a0e46084af93185486ac7241ffc495eedcc3adf4a169cf77a
797,jpeg,jpeg/sample-0797-records-management-mixed.jpeg,records-management,mixed,200,crepuscular,التغاير,wathiqrare0797,141253,b4caf1174abfb29d042a2c25abaf09b653b0820e41aab9e400b3f2d98ecea336
798,jpeg,jpeg/sample-0798-project-management-english.jpeg,project-management,english,200,psithurism,التماثل,wathiqrare0798,148978,d023fe4d584f6e2d60f70c3fdaa551e754587494cbb1e7a7b31b3a302298fa94
799,jpeg,jpeg/sample-0799-information-technology-arabic.jpeg,information-technology,arabic,200,ultracrepidarian,المضاهاة,wathiqrare0799,142240,9cab2dc5ececdf0639b197560e26eff1fd21a38ba36e01073037a67cfee68175
800,jpeg,jpeg/sample-0800-procurement-mixed.jpeg,procurement,mixed,200,palimpsest,الاستيثاق,wathiqrare0800,154166,49a025c58bfddcf6daddeefc12eaab2fa53e17b9b782f645749dcfe6db971094
801,jpeg,jpeg/sample-0801-finance-english.jpeg,finance,english,200,quincunx,الاستعصاء,wathiqrare0801,153661,cb58586e326c73154f63a8923823fd5ad21d6d306e4d584524b42b0dc23e0a89
802,jpeg,jpeg/sample-0802-human-resources-arabic.jpeg,human-resources,arabic,200,zeugma,التبويب,wathiqrare0802,141090,77bea6791faadb4b58f880e5e89398b152351c3306535220b55eea5e16c865d4
803,jpeg,jpeg/sample-0803-general-administration-mixed.jpeg,general-administration,mixed,200,syzygy,الاستدامة,wathiqrare0803,143744,38d944fded9020868e1dfad1d36df5fdf8586f82ec9b1dc6f1ba28c858f0150a
804,jpeg,jpeg/sample-0804-asset-management-english.jpeg,asset-management,english,200,susurrus,الاستدلال,wathiqrare0804,145242,0cd0317d90ff6c7fced0ce93bcf812089818cc58045384d9a0c1173980074c9b
805,jpeg,jpeg/sample-0805-records-management-arabic.jpeg,records-management,arabic,200,velleity,الاستقراء,wathiqrare0805,130002,7d2953bcca561d7fef54e5503076ec4c4b057c86f054ddc3af142a2d28acd867
806,jpeg,jpeg/sample-0806-project-management-mixed.jpeg,project-management,mixed,200,anfractuous,الاستدراك,wathiqrare0806,140029,9e6de6c5e680620243d8874ef49effb6ba7c297bfb4ccec8b28062e1d5f67c5e
807,jpeg,jpeg/sample-0807-information-technology-english.jpeg,information-technology,english,200,crepuscular,التغاير,wathiqrare0807,153500,d2acd3fb10ee4676c2bb0748f1f0aaa8e93738da8d6b14cb83f1cd1910ccd22b
808,jpeg,jpeg/sample-0808-procurement-arabic.jpeg,procurement,arabic,200,psithurism,التماثل,wathiqrare0808,144475,20fd0000ac9f5110401a7393173e79e8419b86f8ed6ebc8fab9daff37a841626
809,jpeg,jpeg/sample-0809-finance-mixed.jpeg,finance,mixed,200,ultracrepidarian,المضاهاة,wathiqrare0809,143983,4daab60cb4c5395008842dea4c2f10947a80f96800da87144ccfcf758eda39b3
810,jpeg,jpeg/sample-0810-human-resources-english.jpeg,human-resources,english,200,palimpsest,الاستيثاق,wathiqrare0810,155887,28bb99a99b5afa64d6a57799727a228290c0518d8076d8b1b1c5182ae783da20
811,jpeg,jpeg/sample-0811-general-administration-arabic.jpeg,general-administration,arabic,200,quincunx,الاستعصاء,wathiqrare0811,142886,811a7419f9101b04f73559c743d2c73bc3ed4dd83ad38ed9107ab86b80f9c71b
812,jpeg,jpeg/sample-0812-asset-management-mixed.jpeg,asset-management,mixed,200,zeugma,التبويب,wathiqrare0812,144030,6b68e0d7464a0c56a99128dd2c23db3d1744376aae4230df03376a1c7ee0c57e
813,jpeg,jpeg/sample-0813-records-management-english.jpeg,records-management,english,200,syzygy,الاستدامة,wathiqrare0813,147110,d401bc6ceb1998ec8518ecd554747ac78c007b3dda0f86dc07952c809aea60b4
814,jpeg,jpeg/sample-0814-project-management-arabic.jpeg,project-management,arabic,200,susurrus,الاستدلال,wathiqrare0814,139170,17732feabebb8a9b079525a1c11ad5778cce54374b2c443619140734cbf030c7
815,jpeg,jpeg/sample-0815-information-technology-mixed.jpeg,information-technology,mixed,200,velleity,الاستقراء,wathiqrare0815,142672,9fddcecee36c49b1e4d386c3a803562d506734e42d2b142ebabaa0201a483269
816,jpeg,jpeg/sample-0816-procurement-english.jpeg,procurement,english,200,anfractuous,الاستدراك,wathiqrare0816,159526,72e7510bf4c7979df0d07a8930f32ec633289c545bf72acc025b985a0538cbdb
817,jpeg,jpeg/sample-0817-finance-arabic.jpeg,finance,arabic,200,crepuscular,التغاير,wathiqrare0817,132988,b0d88a760bfcbfc10f8aa8c1231f115b5c59758c1beec99cb1e563a27c214229
818,jpeg,jpeg/sample-0818-human-resources-mixed.jpeg,human-resources,mixed,200,psithurism,التماثل,wathiqrare0818,150354,e0b9ff9975e03ada3a8b889af114c38f19df82f95a0c6bd860371c339528fd39
819,jpeg,jpeg/sample-0819-general-administration-english.jpeg,general-administration,english,200,ultracrepidarian,المضاهاة,wathiqrare0819,150860,0df98296a52e812bea95c775b17e681a61af313d67ff462e772bac16461d6a2c
820,jpeg,jpeg/sample-0820-asset-management-arabic.jpeg,asset-management,arabic,200,palimpsest,الاستيثاق,wathiqrare0820,132770,06da1037d9cbe4a5be882cc21069bce4fa62312b761e0c5160f6c89cf02c4b74
821,jpeg,jpeg/sample-0821-records-management-mixed.jpeg,records-management,mixed,200,quincunx,الاستعصاء,wathiqrare0821,141083,0856e34531eb08f4202767d0d098f84d900779655a566339b3af38ac401563f5
822,jpeg,jpeg/sample-0822-project-management-english.jpeg,project-management,english,200,zeugma,التبويب,wathiqrare0822,147445,d647a82564c5088bdce1bb77c74cb34c8aba9133ff28ad65a00b5bbaf8804a8d
